0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,% Two or more races,N_POP_CHG_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOV517_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,anycondition_Upper 95% CI,Obesity_Upper 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_Upper 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code,COUNTY_NAME_N,STATE_NAME_N
12.59525432,12.66959916,10.7056564,11.54823121,11.3251967,14.67071433,5.929000681,97.39173533,108,0.669103525,42,0.260206927,81,0.501827644,6,0.037172418,1.139954154,23,11.2,11.3,-0.2,-0.2,1.7,6.2,37.7,37.0,19.1,7.2,2.1,64188,106.9,77.9,6.5,24.5,Iowa,Iowa,95,45.9,39.6,8.2,919,8.1,3.2,371,6,597,15
11.57883903,12.81391519,10.39522437,10.6010704,10.79147797,15.19658296,5.83573487,96.70646357,135,0.694730342,64,0.329353644,72,0.370522849,119,0.612391931,1.28653767,64,11.3,11.5,-0.2,0.1,3.5,7.7,41.9,31.6,18.8,13.5,2.8,54663,91.0,77.9,6.5,27.4,Jackson,Iowa,97,46.7,37.9,9.1,1231,9.1,3.5,487,6,35,15
11.80176057,12.68473901,11.0883786,12.54475462,12.14902953,13.81269012,5.470159098,95.32129109,864,2.325894419,139,0.374189033,249,0.67030985,22,0.059224163,1.249091447,162,10.8,10.5,0.3,0.0,4.1,6.3,42.4,33.5,17.9,9.9,2.6,60378,100.5,77.9,6.5,25.2,Jasper,Iowa,99,47.3,39.1,8.2,2147,8.3,3.2,867,5,395,15
8.372776236,8.911375877,19.42766988,11.70230129,9.634949132,11.23986725,4.520972744,83.30885153,478,2.600511398,58,0.315543224,2199,11.96344051,4,0.021761602,1.789891736,148,8.3,10.2,-1.9,14.8,9.9,7.3,27.7,33.4,31.6,18.9,2.4,46715,77.8,77.9,6.5,29.7,Jefferson,Iowa,101,41.7,32.7,8.3,1146,8.1,3.3,468,5,36,15
11.4597382,13.96998546,24.2304641,13.35118339,10.5361629,9.863810657,2.662964432,83.01071004,10999,7.27158535,562,0.371545683,10340,6.835911675,77,0.050905725,2.459341531,2047,11.9,4.8,7.2,6.4,6.5,4.7,16.2,26.1,53.0,13.7,1.9,64387,107.2,77.9,6.5,15.0,Johnson,Iowa,103,32.7,29.9,5.3,5763,5.4,2.4,2667,4,136,15
10.88025453,12.48553799,10.50424219,12.21075974,11.82028538,14.60181257,5.967990744,95.21307366,568,2.738141149,82,0.395295025,190,0.915927497,8,0.038565368,0.6989973,60,9.5,9.4,0.1,2.0,2.8,8.3,39.7,33.5,18.4,12.3,3.0,55405,92.2,77.9,6.5,25.9,Jones,Iowa,105,47.4,38.7,9.0,1320,9.0,3.5,524,3,398,15
12.4400978,12.53789731,10.26894866,10.89486553,10.78728606,13.82885086,6.39608802,97.80929095,66,0.645476773,22,0.215158924,33,0.322738386,0,0.0,1.007334963,76,11.6,10.9,0.7,0.5,6.9,7.5,41.2,33.2,18.2,16.1,2.9,52122,86.8,77.9,6.5,28.4,Keokuk,Iowa,107,49.1,38.9,9.3,656,9.1,3.6,258,6,598,15
11.53072176,12.38932117,10.05500402,10.57150523,9.471424738,14.27421519,8.029246042,96.64609606,166,1.113496109,59,0.395760665,91,0.610410518,12,0.080493695,1.153742957,-62,11.0,10.6,0.5,0.7,-4.6,5.6,37.6,38.5,18.3,11.3,2.0,55486,92.4,77.9,6.5,29.7,Kossuth,Iowa,109,48.9,40.4,9.6,1010,8.8,3.7,394,6,599,15
11.94244604,11.46674497,11.45206284,11.59888416,11.37865218,14.22404933,4.924387021,93.84818676,1081,3.174276905,109,0.320070474,225,0.660695933,9,0.026427837,1.970342094,-188,11.9,11.7,0.1,0.0,-5.6,7.8,41.0,35.5,15.7,18.2,4.0,48241,80.3,77.9,6.5,26.2,Lee,Iowa,111,47.2,38.3,9.1,2226,9.3,3.6,891,5,40,15
12.72813389,13.09332519,13.50322475,13.50322475,12.33549792,12.98177585,4.0618125,88.3683253,13389,5.926722707,611,0.270462886,5857,2.592636858,277,0.122615744,2.719236507,1632,12.4,7.8,4.5,1.5,2.8,5.3,27.1,34.6,33.0,10.7,2.8,64878,108.0,77.9,6.5,20.8,Linn,Iowa,113,43.1,36.5,6.8,10568,6.9,2.9,4608,3,600,15
12.14074671,12.75852807,11.3797117,12.23923359,11.48715194,14.79989256,4.960157579,92.98057122,119,1.065449011,52,0.465574358,449,4.020055511,11,0.098486883,1.369863014,-34,11.9,10.5,1.4,4.2,-4.6,18.1,36.5,31.2,14.2,12.5,2.6,49585,82.5,77.9,6.5,23.2,Louisa,Iowa,115,47.2,37.6,8.8,687,9.0,3.5,280,6,601,15
12.53903991,12.60844419,11.00057837,9.84384037,10.45691151,14.30884905,6.176980914,97.89473684,38,0.43956044,26,0.30075188,30,0.3470214,6,0.06940428,0.948525159,95,13.7,10.8,2.9,-0.2,8.3,7.2,41.6,34.2,17.0,24.6,2.0,49956,83.2,77.9,6.5,28.6,Lucas,Iowa,117,48.5,39.3,9.6,577,9.4,3.7,224,6,602,15
15.29083058,15.27389721,10.10922022,11.87029041,11.22682245,11.5654898,5.909745153,97.65472864,55,0.465667598,38,0.321733977,42,0.355600711,18,0.152400305,1.049868766,14,14.3,9.8,4.5,0.0,-3.3,9.4,36.5,32.7,21.4,9.2,1.5,69048,114.9,77.9,6.5,23.1,Lyon,Iowa,119,46.1,35.7,7.9,605,7.9,3.1,244,6,603,15
12.52384762,14.58551295,9.526740107,11.85303711,13.64391655,14.18548834,4.234106714,96.95365869,105,0.646193612,64,0.393870392,126,0.775432334,1,0.006154225,1.22469075,219,10.1,8.9,1.2,0.6,12.4,5.1,35.9,35.1,23.9,6.7,3.2,74794,124.5,77.9,6.5,22.1,Madison,Iowa,121,45.7,39.1,7.3,805,7.5,2.9,332,3,44,15
13.19545455,13.78181818,12.15,11.8,11.39090909,12.63181818,5.104545455,94.80909091,388,1.763636364,97,0.440909091,356,1.618181818,11,0.05,1.318181818,-197,11.7,10.3,1.4,1.2,-10.3,8.8,38.8,30.0,22.3,13.3,2.5,56492,94.0,77.9,6.5,24.5,Mahaska,Iowa,123,41.8,33.4,8.6,1296,8.8,3.4,526,5,604,15
12.25491663,14.81426048,12.41955279,11.4437094,11.50357709,13.40138294,4.810369084,96.13254707,293,0.877061694,79,0.236477385,467,1.397910618,14,0.041907385,1.314095848,302,11.3,10.3,0.9,0.3,8.2,6.6,35.5,31.5,26.4,8.6,2.0,63491,105.7,77.9,6.5,23.6,Marion,Iowa,125,44.7,38.3,7.7,1776,7.6,3.1,725,6,46,15
13.74152723,14.00165078,11.82561717,12.0707336,10.70258373,12.73104725,5.239988995,90.97321228,913,2.283584703,353,0.882919387,1530,3.826817738,70,0.175083165,1.858382732,-167,12.9,11.2,1.6,0.9,-5.8,16.4,34.1,30.6,19.0,13.1,4.4,59552,99.1,77.9,6.5,23.6,Marshall,Iowa,127,47.6,37.3,8.9,2368,8.4,3.4,939,5,47,15
12.24855606,13.51656377,9.739095798,11.17971188,12.93235079,14.47918741,4.036380535,96.89968798,109,0.723627432,102,0.677155945,61,0.40496581,14,0.092942973,1.201619863,10,10.2,9.0,1.2,-0.2,-0.4,6.6,34.6,35.1,23.7,9.2,2.1,64271,107.0,77.9,6.5,24.0,Mills,Iowa,129,47.6,37.7,8.0,824,7.9,3.1,334,3,605,15
12.10142871,13.76667613,10.78626171,10.28479516,10.33210332,14.41952881,7.228687671,97.87113256,67,0.633929416,21,0.198694295,47,0.444696755,5,0.047308165,0.804238812,-1,10.4,12.7,-2.3,0.2,2.3,10.1,39.9,32.4,17.7,11.5,1.9,59558,99.1,77.9,6.5,28.0,Mitchell,Iowa,131,49.2,39.8,9.6,691,9.3,3.6,267,6,406,15
11.47597649,12.63970504,10.07028459,9.897453624,10.2315935,13.4347275,8.307408688,96.3705496,52,0.599147367,119,1.371125706,26,0.299573684,4,0.046088259,1.313515382,-67,10.8,15.6,-4.8,0.0,-2.8,7.6,39.7,36.0,16.7,16.3,2.8,50530,84.1,77.9,6.5,32.1,Monona,Iowa,133,50.1,38.0,10.5,640,10.1,4.0,249,6,606,15
11.73299101,14.08215661,10.25673941,11.3478819,11.68164313,13.6071887,5.314505777,97.45827985,59,0.757381258,19,0.243902439,33,0.423620026,1,0.01283697,1.103979461,-25,10.3,11.2,-0.9,0.4,-2.3,12.0,40.7,30.8,16.6,14.8,2.9,56541,94.1,77.9,6.5,25.3,Monroe,Iowa,135,49.4,39.1,9.6,515,9.9,3.7,203,6,49,15
12.01639508,13.01609517,10.13695891,10.20693792,11.21663501,13.96581026,6.298110567,97.20083975,54,0.539838049,54,0.539838049,39,0.389883035,5,0.049985005,1.279616115,-108,12.0,13.3,-1.3,0.7,-9.4,9.9,37.1,35.5,17.5,20.6,2.4,49966,83.2,77.9,6.5,28.0,Montgomery,Iowa,137,49.2,39.2,10.2,705,10.4,3.9,277,6,50,15
13.37324419,13.85543572,12.57890936,12.22250693,11.64946773,13.12399543,3.969344732,93.43567286,1270,2.958373128,311,0.724452002,492,1.146078409,70,0.163059936,1.57236367,37,12.3,8.5,3.8,2.7,-2.9,12.4,34.7,30.9,22.0,14.7,2.6,58465,97.3,77.9,6.5,22.4,Muscatine,Iowa,139,48.9,40.3,7.7,2262,7.9,3.2,949,5,607,15
12.81791908,13.15751445,11.1199422,11.11271676,10.45520231,13.13583815,7.463872832,96.48843931,178,1.286127168,51,0.36849711,118,0.852601156,3,0.021676301,0.98265896,28,12.2,12.8,-0.7,0.4,2.8,7.7,38.0,34.5,19.9,10.0,2.0,53147,88.5,77.9,6.5,27.2,O'Brien,Iowa,141,44.5,35.9,8.9,847,8.5,3.5,337,6,608,15
12.26821192,13.64238411,9.569536424,10.5794702,10.23178808,14.08940397,7.003311258,96.10927152,44,0.728476821,34,0.562913907,60,0.993377483,8,0.132450331,1.473509934,1,12.6,10.8,1.8,0.7,-1.7,10.9,38.5,32.4,18.1,12.0,1.9,60627,100.9,77.9,6.5,26.4,Osceola,Iowa,143,50.3,39.7,9.6,397,9.2,3.7,156,6,323,15
10.27608368,10.84005509,11.53518263,11.99422913,12.48606466,12.75493475,6.62338514,93.80287232,420,2.754278969,119,0.780379041,143,0.937766411,9,0.059020264,1.665682996,-14,10.1,12.6,-2.5,0.4,1.5,9.1,34.6,34.9,21.3,17.8,2.5,54313,90.4,77.9,6.5,29.3,Page,Iowa,145,52.7,40.2,9.3,1026,8.8,3.5,401,6,609,15
12.22981297,13.22656512,11.69223877,10.85227909,10.15791242,12.68899093,7.5708366,95.53141449,166,1.859110763,44,0.492776347,80,0.895956994,6,0.067196775,1.15354463,-130,12.1,12.8,-0.7,2.3,-13.8,6.5,29.0,39.5,25.0,13.2,2.2,55322,92.1,77.9,6.5,27.6,Palo Alto,Iowa,147,49.2,38.5,8.8,541,8.1,3.4,215,6,610,15
13.22574218,14.07850169,10.68340307,11.49232915,11.75532975,13.47280335,5.120541941,95.85574816,232,0.92448695,266,1.059972106,175,0.69735007,40,0.159394302,1.303048416,4,11.3,9.8,1.4,1.6,-1.2,7.0,33.8,38.1,21.0,8.9,1.9,66360,110.5,77.9,6.5,24.5,Plymouth,Iowa,149,45.0,38.4,8.0,1360,7.9,3.2,553,4,611,15
12.03264095,12.8041543,9.629080119,10.16320475,9.480712166,14.45103858,6.884272997,96.12759644,67,0.994065282,36,0.534124629,33,0.489614243,22,0.326409496,1.528189911,-100,11.5,12.2,-0.7,0.3,-14.1,8.6,38.6,38.1,14.7,16.5,1.8,55865,93.0,77.9,6.5,30.1,Pocahontas,Iowa,151,49.8,37.6,10.2,477,9.8,3.9,183,6,612,15
14.03457279,13.2377813,14.25480907,14.95554224,12.58487205,12.35991494,3.099112487,84.98616596,34457,7.072396778,1882,0.386285827,24738,5.077544519,366,0.075122536,2.40248438,6118,14.2,7.5,6.7,2.3,5.9,8.5,24.8,30.6,36.1,11.0,2.5,68479,114.0,77.9,6.5,17.5,Polk,Iowa,153,42.6,36.4,6.3,21031,6.6,2.7,9120,3,149,15
12.89491409,13.32257064,11.92841029,12.23311558,11.68143864,13.5513669,4.400585889,94.52385789,1656,1.770498113,709,0.758021233,875,0.935498701,96,0.102637572,1.909486491,23,12.4,10.1,2.3,0.3,-2.0,10.5,33.1,35.2,21.2,13.0,2.3,56337,93.8,77.9,6.5,22.8,Pottawattamie,Iowa,155,50.2,40.1,8.0,5185,8.4,3.2,2111,3,613,15
10.2839724,14.35370875,15.0489331,9.888229317,10.09679662,12.72795337,6.203540296,94.00502701,310,1.657842665,85,0.454569763,384,2.053585753,27,0.144392748,1.684582063,136,8.8,10.7,-1.9,1.7,9.2,7.0,37.5,30.4,25.1,11.4,2.3,56170,93.5,77.9,6.5,25.4,Poweshiek,Iowa,157,45.3,40.2,8.1,1106,7.8,3.2,450,6,614,15
12.09742351,13.54669887,8.715780998,10.70853462,9.641706924,13.06360709,8.111916264,97.26247987,39,0.785024155,14,0.281803543,26,0.523349436,3,0.060386473,1.086956522,-61,12.6,11.6,1.0,0.6,-13.0,7.7,38.9,32.8,20.6,21.6,2.8,48754,81.2,77.9,6.5,30.7,Ringgold,Iowa,159,49.8,39.2,10.2,344,9.7,3.9,134,6,615,15
11.87364955,12.46012964,9.517440066,10.19652228,10.21710052,14.09610042,8.138697397,97.62321226,30,0.308673732,17,0.174915115,46,0.473299722,12,0.123469493,1.296429674,-77,11.2,12.4,-1.2,0.0,-6.8,7.4,37.2,34.8,20.6,13.4,2.4,56698,94.4,77.9,6.5,29.8,Sac,Iowa,161,52.0,40.6,9.6,645,9.2,3.7,254,6,616,15
12.91817432,13.20845092,12.41552836,13.54547186,12.14544993,13.09014733,4.047136765,85.56580853,13586,7.840353641,675,0.389536192,5270,3.041267753,123,0.070982151,3.09205173,591,12.2,8.6,3.6,1.6,-0.1,7.1,29.9,31.2,31.9,16.3,3.0,59865,99.7,77.9,6.5,21.5,Scott,Iowa,163,45.9,38.1,7.3,8722,7.4,3.0,3731,3,155,15
11.38365866,13.24926585,9.647607532,9.664881672,10.70133011,15.15805839,7.61789601,96.72655035,130,1.12281914,55,0.475038867,62,0.535498359,9,0.077733633,1.062359648,1,9.5,11.4,-1.9,-0.1,2.1,8.1,36.1,35.1,20.8,8.6,2.0,58862,98.0,77.9,6.5,28.7,Shelby,Iowa,165,46.0,35.3,9.5,765,9.1,3.7,302,6,58,15
14.60654845,16.87816895,14.13962016,11.73336389,10.05184909,11.02867455,5.033086024,96.68566845,317,0.908075281,180,0.515626343,345,0.988283824,23,0.065885588,0.836460512,68,13.8,7.3,6.4,1.8,-4.5,9.2,31.4,31.4,28.1,6.7,1.8,70162,116.8,77.9,6.5,19.8,Sioux,Iowa,167,37.4,32.4,6.8,1553,6.8,2.8,663,6,617,15
9.151419398,16.57204016,29.66413537,10.60904133,8.569389939,8.733499822,3.213903471,86.29121859,2886,2.941746088,263,0.268080118,8412,8.57448652,26,0.026502217,1.897966465,845,9.2,5.4,3.8,8.6,4.8,2.9,17.9,28.0,51.1,6.6,1.6,57464,95.7,77.9,6.5,15.6,Story,Iowa,169,36.7,30.0,5.3,3935,5.4,2.3,1752,4,618,15
12.7484619,13.74822527,10.72527212,10.57146238,10.95598675,13.96119262,5.892096545,87.24562234,166,0.982016091,1422,8.412210128,88,0.520586843,22,0.130146711,2.709417889,-151,12.5,10.7,1.8,0.2,-10.8,9.1,40.0,34.8,16.1,14.5,3.0,56954,94.8,77.9,6.5,25.8,Tama,Iowa,171,50.4,37.4,9.0,1049,8.9,3.5,423,6,619,15
12.88967857,12.90583105,10.07914715,11.61363269,10.33758682,13.37425295,6.557906639,97.54482313,36,0.581489259,19,0.306897109,29,0.468421903,9,0.145372315,0.952996285,43,10.9,12.6,-1.8,0.2,8.8,9.8,39.2,36.1,14.9,14.4,2.0,47781,79.5,77.9,6.5,28.1,Taylor,Iowa,173,50.8,36.7,10.0,425,9.6,3.8,164,6,334,15
11.3358686,14.22445182,11.49769399,11.708067,10.80184481,13.22922567,5.793348976,96.48029776,157,1.270329315,55,0.445019824,97,0.784853144,2,0.016182539,1.003317421,-122,11.8,10.4,1.4,1.4,-11.1,9.8,36.3,36.8,17.2,15.3,3.5,49887,83.0,77.9,6.5,26.9,Union,Iowa,175,50.7,37.8,9.3,808,9.5,3.6,320,6,161,15
12.13675214,12.60683761,9.601139601,10.6980057,10.47008547,14.25925926,5.811965812,97.43589744,22,0.313390313,17,0.242165242,39,0.555555556,1,0.014245014,1.438746439,-144,12.5,12.4,0.1,0.0,-20.6,10.1,40.8,35.0,14.1,20.0,2.7,47905,79.7,77.9,6.5,27.9,Van Buren,Iowa,177,52.0,38.6,9.9,485,9.8,3.7,186,6,162,15
12.62036643,12.38744497,13.22539412,12.18292856,11.51825025,12.98679165,4.811816503,91.21431615,1398,3.971026843,292,0.829427638,509,1.445817355,326,0.926004829,1.613407186,98,12.5,10.6,2.0,4.7,0.9,12.1,35.7,34.3,18.0,19.3,3.4,48226,80.3,77.9,6.5,23.6,Wapello,Iowa,179,46.2,37.4,8.9,2211,9.4,3.5,894,5,620,15
13.03470699,14.76613914,11.88498903,12.81729865,12.59205578,13.22273582,3.750783453,96.5841429,463,0.906847383,167,0.327091821,349,0.683563146,77,0.150814792,1.347539956,954,11.5,8.6,2.9,0.1,16.1,4.3,30.4,33.6,31.7,6.3,2.3,78192,130.2,77.9,6.5,20.8,Warren,Iowa,181,43.1,37.6,6.6,2285,6.7,2.7,971,3,438,15
13.72115081,13.29659907,11.26417054,11.2957861,11.11060928,13.39596224,5.514656068,96.40485976,273,1.233006639,75,0.338738088,133,0.600695542,23,0.10387968,1.318820288,-116,13.1,10.3,2.8,0.7,-8.1,8.9,39.3,30.3,21.5,11.0,2.3,65849,109.6,77.9,6.5,24.4,Washington,Iowa,183,42.6,34.6,8.5,1265,8.6,3.4,511,4,64,15
13.79471958,13.65411654,10.0921731,10.3577566,9.436025621,12.54491486,6.85830339,97.39103265,35,0.546789564,15,0.234338385,35,0.546789564,1,0.015622559,1.265427277,-85,14.3,13.5,0.8,-0.2,-14.0,11.1,44.7,31.2,13.0,21.5,2.7,46725,77.8,77.9,6.5,29.2,Wayne,Iowa,185,56.9,44.4,10.8,467,10.8,4.1,178,6,439,15
11.80086556,13.58160818,14.45268352,11.27711773,10.48046972,12.95862392,5.140998429,91.40777903,1688,4.653085977,186,0.512721559,451,1.243211952,20,0.05513135,2.128070127,-366,11.7,11.5,0.2,1.0,-10.3,9.2,34.1,37.1,19.6,17.4,3.3,52093,86.7,77.9,6.5,24.3,Webster,Iowa,187,45.1,36.6,8.8,2254,9.0,3.5,914,5,440,15
11.89389618,13.1298726,11.75128351,10.71496482,10.70545731,12.65449705,6.854915383,95.40787222,178,1.692336946,40,0.380300437,112,1.064841225,2,0.019015022,1.435634151,-70,10.1,10.3,-0.2,0.2,-6.5,8.2,33.3,36.1,22.4,12.5,2.6,54433,90.6,77.9,6.5,29.4,Winnebago,Iowa,189,47.2,37.3,8.7,640,8.3,3.4,258,6,536,15
9.226621399,14.61880274,14.4839982,9.651006041,9.93559339,13.58530131,6.161066454,96.96440162,172,0.858754806,26,0.129811773,236,1.178291477,4,0.019971042,0.848769285,-102,8.9,9.3,-0.4,0.2,-4.7,5.3,32.7,32.2,29.7,9.2,2.7,61807,102.9,77.9,6.5,25.5,Winneshiek,Iowa,191,40.6,32.3,7.7,1138,7.2,3.0,458,6,621,15
14.30285062,14.78656901,13.37637387,12.739543,11.64532519,12.11343976,3.706882259,86.92107393,4106,4.00433006,2915,2.84282078,3061,2.985205629,283,0.275992549,2.970577049,487,14.2,8.8,5.4,1.1,-0.6,13.3,32.2,31.5,23.0,19.3,2.5,60059,100.0,77.9,6.5,20.2,Woodbury,Iowa,193,44.1,35.4,7.6,5230,8.0,3.2,2255,4,622,15
11.44505568,11.56581242,11.17670737,11.16328995,11.4584731,14.62498323,5.91708037,96.73956796,74,0.99288877,26,0.348852811,47,0.630618543,2,0.026834832,1.261237086,-8,10.3,7.6,2.7,0.1,-3.9,7.2,37.2,40.0,15.5,15.0,2.7,58587,97.5,77.9,6.5,26.5,Worth,Iowa,195,46.1,36.0,8.6,459,8.4,3.3,180,5,445,15
12.60047281,13.57762017,9.944838455,10.33096927,10.37037037,12.69503546,7.509850276,96.45390071,132,1.040189125,63,0.496453901,64,0.504334121,29,0.228526399,1.276595745,-59,12.0,12.3,-0.3,0.2,-4.4,8.2,35.9,38.3,17.7,16.3,2.6,54802,91.2,77.9,6.5,29.4,Wright,Iowa,197,53.3,40.8,10.2,885,9.7,3.9,344,6,623,15
11.57184185,14.14336226,11.2504018,11.34683382,11.2423658,12.80135005,5.665380906,92.98457088,261,2.097396336,122,0.980392157,95,0.763420122,4,0.032144005,3.142076503,-74,10.3,13.1,-2.7,0.1,-3.0,8.1,34.0,37.5,20.4,24.0,4.0,44423,76.4,80.5,6.3,26.5,Allen,Kansas,1,52.7,41.4,9.5,834,10.3,3.7,334,6,538,16
13.65828891,13.88677329,9.926377253,10.6752983,10.31987814,13.41711094,6.232546332,96.31886266,51,0.64737243,54,0.685453161,54,0.685453161,1,0.012693577,1.650165017,18,13.3,12.5,0.9,-0.3,1.4,8.7,41.5,32.3,17.5,15.6,3.5,50646,87.1,80.5,6.3,26.7,Anderson,Kansas,3,52.2,40.9,9.9,530,10.7,3.8,205,6,624,16
12.04841598,16.31569197,13.89489285,11.10356327,10.43660841,12.49305255,4.78601865,90.92817884,812,5.014512444,113,0.697832397,104,0.642252825,8,0.049404063,2.667819428,-108,11.9,10.3,1.6,-0.2,-8.2,7.6,37.6,32.9,21.9,17.0,4.6,49332,84.8,80.5,6.3,21.4,Atchison,Kansas,5,50.9,36.8,8.5,966,9.5,3.3,385,5,625,16
12.88014311,11.69499106,9.615384615,11.47137746,8.966905188,13.61806798,5.322003578,95.14758497,41,0.916815742,61,1.364042934,23,0.51431127,1,0.02236136,2.034883721,-111,10.8,11.3,-0.4,0.0,-23.9,8.5,34.9,38.3,18.3,19.0,2.6,47634,81.9,80.5,6.3,26.6,Barber,Kansas,7,50.7,41.9,10.6,332,11.2,4.0,127,6,626,16
12.99835318,13.36984413,11.8226035,11.95664662,9.704722148,13.30856727,5.779173528,95.03274482,516,1.976178622,237,0.907663437,68,0.26042664,17,0.06510666,1.757879821,-321,12.0,11.8,0.2,0.0,-12.5,11.4,32.4,37.8,18.4,17.4,3.3,49991,86.0,80.5,6.3,24.8,Barton,Kansas,9,51.0,38.1,9.4,1696,10.2,3.7,681,5,627,16
13.88794104,14.93209582,11.69043882,10.9056166,10.50979322,11.69043882,5.418685593,92.04940968,467,3.18706067,133,0.90766396,176,1.201119225,6,0.040947246,2.613799222,-23,13.0,10.5,2.5,0.7,-4.1,8.8,30.8,39.7,20.6,21.3,4.2,41807,71.9,80.5,6.3,24.8,Bourbon,Kansas,11,53.3,44.4,9.9,976,11.0,3.8,389,6,628,16
13.76328402,13.55490727,9.87705772,11.4086268,10.22087935,13.17982913,5.126067931,85.43446551,136,1.416961867,916,9.543654928,43,0.448010002,6,0.062513024,3.094394666,-14,11.6,12.6,-1.0,-0.3,-0.4,7.4,36.0,34.8,21.8,18.7,3.0,47529,81.7,80.5,6.3,25.5,Brown,Kansas,13,52.5,41.8,9.5,623,10.3,3.7,250,6,486,16
12.93641878,15.45120947,11.4580993,12.7716618,12.22646596,13.2419681,3.979630046,92.79412866,1443,2.161312065,737,1.103871789,892,1.336029357,67,0.100351981,2.504306148,-71,11.0,9.4,1.6,0.0,-2.7,7.5,26.5,37.0,29.0,10.4,3.5,65953,113.4,80.5,6.3,20.2,Butler,Kansas,15,49.0,39.9,7.7,3446,8.3,3.1,1407,3,6,16
10.87866109,11.37314568,11.829593,9.699505515,10.5363256,13.7694941,6.732597946,95.85393686,33,1.255230126,18,0.684670978,8,0.304298212,0,0.0,1.901863827,-29,11.7,5.3,6.4,0.0,-16.6,10.1,27.6,40.6,21.6,11.9,2.6,50981,87.7,80.5,6.3,31.4,Chase,Kansas,17,52.6,40.5,10.1,190,10.3,3.8,74,6,629,16
10.60743427,11.5744938,8.975521306,10.93986099,9.459051073,13.32728921,7.28316712,88.36506497,39,1.178603808,194,5.862798429,3,0.090661831,2,0.060441221,4.442429737,-19,8.1,13.9,-5.7,0.0,0.0,12.7,35.6,35.0,16.8,25.5,4.0,41129,70.7,80.5,6.3,33.8,Chautauqua,Kansas,19,54.9,40.1,12.2,294,12.6,4.5,110,6,630,16
11.86110417,13.36997252,10.51211591,11.42643018,11.73619785,14.60904322,4.591556333,89.85261054,167,0.834374219,849,4.241818636,98,0.489632775,52,0.259805146,4.321758681,-99,10.6,13.0,-2.3,-0.2,-2.5,11.0,33.5,36.4,19.1,20.7,3.8,44475,76.5,80.5,6.3,24.8,Cherokee,Kansas,21,51.9,39.7,9.9,1387,11.0,3.8,549,6,9,16
12.44360902,11.05263158,9.812030075,10.41353383,9.323308271,11.61654135,9.285714286,96.2406015,11,0.413533835,9,0.338345865,55,2.067669173,0,0.0,0.939849624,-30,14.6,14.2,0.4,1.5,-12.0,6.5,30.2,37.0,26.3,20.2,2.4,43274,74.4,80.5,6.3,34.0,Cheyenne,Kansas,23,53.3,39.6,10.8,200,10.6,4.1,78,6,231,16
12.41895262,13.96508728,11.4713217,11.22194514,10.27431421,12.01995012,7.780548628,94.41396509,8,0.399002494,26,1.296758105,26,1.296758105,2,0.099750623,2.493765586,6,11.5,9.5,2.0,0.0,1.0,6.4,27.5,34.5,31.5,17.8,2.4,51235,88.1,80.5,6.3,28.1,Clark,Kansas,25,51.6,41.5,9.4,128,9.3,3.7,52,6,117,16
12.90483931,12.55470802,9.44104039,11.57934225,10.95410779,12.35463299,6.840065024,95.98599475,75,0.937851694,51,0.637739152,42,0.525196949,7,0.087532825,1.825684632,-19,13.2,13.1,0.1,-0.4,-2.5,7.0,29.8,36.0,27.2,16.5,3.2,52681,90.6,80.5,6.3,29.4,Clay,Kansas,27,49.7,38.2,9.0,497,9.1,3.5,195,6,13,16
12.72768931,13.58689426,11.33004926,11.34150533,9.840760683,12.77351358,6.988200252,95.14262802,82,0.939397411,59,0.675907893,121,1.386183984,4,0.045824264,1.810058426,-215,9.2,14.8,-5.7,0.7,-18.7,8.6,30.5,38.4,22.5,16.4,3.5,44467,76.5,80.5,6.3,26.8,Cloud,Kansas,29,49.6,40.4,9.9,596,10.2,3.8,235,6,631,16
11.5389287,12.35272683,10.79800802,10.87088546,11.30815013,14.19895542,5.222883518,95.33584356,74,0.898821815,83,1.008137981,78,0.947406778,1,0.012146241,1.797643629,5,10.9,9.7,1.2,-0.1,-0.6,6.7,33.4,37.0,22.9,12.1,4.8,58371,100.4,80.5,6.3,26.8,Coffey,Kansas,31,47.7,39.6,8.9,520,9.4,3.4,205,6,632,16
